scenario,policy,total_cost_mean,immediate_cost_mean,penalty_mean,energy_use_mean,latency_ms_mean,transmitted_mbit_mean,thermal_violation_mean,energy_violation_mean,queue_violation_mean,contact_violation_mean,planning_time_ms_mean,maximum_heat_mean,minimum_energy_mean,threshold_free_episode_mean,onboard_fraction_mean,ground_fraction_mean,hybrid_fraction_mean,total_cost_sd,immediate_cost_sd,penalty_sd,energy_use_sd,latency_ms_sd,transmitted_mbit_sd,thermal_violation_sd,energy_violation_sd,queue_violation_sd,contact_violation_sd,planning_time_ms_sd,maximum_heat_sd,minimum_energy_sd,threshold_free_episode_sd,onboard_fraction_sd,ground_fraction_sd,hybrid_fraction_sd,n_model_seeds
energy_limited,fixed_onboard,238.64499067276233,64.09522418711335,174.54976647454762,1.9557365540438334,34504.00611719132,69.03268153773621,0.0,46.55,26.747500000000002,0.0,0.0,0.1995370865985751,0.0,0.0,1.0,0.0,0.0,6.963984769481542,0.5145105561998019,6.600093875002723,0.009740279629597056,281.95680739700987,1.0065313299030076,0.0,0.33756091068287525,1.5776794251117843,0.0,0.0,0.001367851078585482,0.0,0.0,0.0,0.0,0.0,20
energy_limited,immediate_argmin,225.31141144742915,26.792721716724337,198.51868974705886,1.7744093297817745,19616.6046186018,1896.8102139461785,0.0,43.1375,31.555,2.4875,0.0,0.19026075288653374,0.0,0.0,3.90625e-05,0.7965234375,0.2034375,7.727179059247082,0.24844818332101132,7.547541054683902,0.02360484010310534,341.2062255919944,31.184565253908286,0.0,0.598875041882255,1.7264886787623983,0.319487665522556,0.0,0.00022671709330227666,0.0,0.0,0.0001746928107421711,0.011399080186194122,0.011427015614554083,20
energy_limited,centered_full_action_dqn,118.99581800171174,28.44896590375341,90.54685212031008,1.4845416835835203,16116.52429130554,845.3836382560432,0.0,38.745,0.0,1.16,0.0,0.19265183568000793,0.0,0.0,0.0033984375000000004,0.258828125,0.7377734375,1.6510608408068308,0.6239779067076661,1.248089868891127,0.010042119503592498,189.78435964016643,136.9208682683979,0.0,0.4468898368902451,0.0,0.2760625405877977,0.0,0.0006630131548305435,0.0,0.0,0.007116510661314201,0.0810992639591778,0.08466699710238165,20
energy_limited,mpc_h4,125.99816219704803,27.418708446752284,98.57945377484542,1.5913955587637612,17155.934563913346,1421.4108121136203,0.0,41.802499999999995,1.27,1.1,311.70755349303363,0.19030441608279944,0.0,0.0,0.004296875,0.5513671875,0.4443359375,1.5832991709557511,0.3547862832882736,1.3317864788869884,0.011363785586902918,185.50514223632226,19.303010157783355,0.0,0.563932386764677,0.3415907061474533,0.2058359080739597,5.41200028991204,0.0002601904678547656,0.0,0.0,0.0012546172946046347,0.010026931636280918,0.009998056323235974,20
energy_limited,standard_dqn,119.6742374736406,28.77454113875516,90.89969635152816,1.4897598899435252,16221.407261400222,819.9341501711309,0.0,38.845,0.0,1.145,0.0,0.1927281368523836,0.0,0.0,0.009648437499999999,0.24281250000000001,0.7475390625,2.1442486187571066,0.9366564454130221,1.4302819521181553,0.009979384782740144,212.15175640780046,183.5228757408303,0.0,0.5353061101640336,0.0,0.31743213116308316,0.0,0.000776696819595233,0.0,0.0,0.015462300539468954,0.1101539461778498,0.10813538457652211,20
energy_limited,threshold,246.45740689847088,28.58194141438231,217.87546549273125,1.8402045355783776,20968.32324699402,1950.2811513878405,0.0,43.4975,34.5175,1.3525,0.0,0.19026075288653374,0.0,0.0,0.012773437500000002,0.8119531249999999,0.1752734375,6.450346282861077,0.2708664925332522,6.335816709591129,0.015013758923892489,215.99025830435815,19.963470811579683,0.0,0.5519045970188365,1.2993191536946918,0.2035701094799632,0.0,0.00022671709330227666,0.0,0.0,0.0032089364803161726,0.007931252073742007,0.008828925499338058,20
link_limited,contextual_bandit,139.75265494662295,33.790554016176614,105.96210093594115,1.8944418910564855,22073.08443244934,966.2795084613748,0.0,38.9625,26.3525,1.35,0.0,0.19046956408768892,0.0,0.0,0.0006640625,0.297734375,0.7016015624999999,7.362768461208515,0.6055672189517307,6.923403845115057,0.021363419340470858,345.5408940176624,30.41666689917314,0.0,0.9752024081400258,5.265640236976236,0.2640773411432021,0.0,0.0003138673238916887,0.0,0.0,0.0012228496751951975,0.016487112752824305,0.01682381942305141,20
link_limited,fixed_ground,410.5527156508445,39.33192047657445,371.22079517427017,3.7609621473029256,47975.10198986054,2307.5062146043774,0.0,50.9975,56.08,2.9675000000000002,0.0,0.19001285031437873,0.0,0.0,0.0,1.0,0.0,5.801723895664578,0.48434237654055173,5.564160435635794,0.06322557734346756,928.6077592616293,17.95066120750974,0.0,0.8814573757494791,0.6906137621138541,0.26718562441631644,0.0,7.453495027447035e-05,0.0,0.0,0.0,0.0,0.0,20
link_limited,fixed_onboard,209.15411571315934,63.34037830147893,145.81373741387839,1.9557365540438334,34983.99477573395,69.03268153773621,0.0,35.8675,26.747500000000002,0.0,0.0,0.1995370865985751,0.0,0.0,1.0,0.0,0.0,7.222300438078015,0.5212575614649609,6.84947172727845,0.009740279629597056,284.8358033129254,1.0065313299030076,0.0,0.3569885004782149,1.5776794251117843,0.0,0.0,0.001367851078585482,0.0,0.0,0.0,0.0,0.0,20
link_limited,immediate_argmin,272.0244374446249,32.226231393497436,239.7982060503079,2.27476532347966,27039.813045239447,1592.2876689442433,0.0,38.7525,40.6875,2.2875,0.0,0.1906346056982875,0.0,0.0,0.0012890625,0.6488671874999999,0.34984375,7.9791622724289075,0.3580907420188483,7.732003753067867,0.03221478491069791,472.5212394757056,29.85145141531053,0.0,0.651814269639184,1.4739737732437874,0.3203102936381007,0.0,0.00034586305413671764,0.0,0.0,0.0008511115869192228,0.012011087749525818,0.012000719550795364,20
