profile,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
compute_minus20,centered_full_action_dqn,819,61.47397251758724,25.834452134743334,35.639520332366224,1.3707720454782248,14108.052345657348,630.3117982774972,0.0,18.85,0.0,0.7,0.0,0.1920984245836735,0.0,0.0,0.0,0.14296875,0.85703125
compute_minus20,mpc_h4,800,73.02042421512306,24.543817581981422,48.47660661414265,1.4581209550146013,14780.273285102845,1169.6325953274966,0.0,23.85,0.0,1.05,302.75299003697,0.19050042405724527,0.0,0.0,0.00390625,0.42265625,0.5734375
compute_minus20,mpc_h4,801,76.20505565322937,25.06209799237549,51.14295763030648,1.5002915208693595,15433.7453540802,1228.359331025183,0.0,24.9,0.0,1.15,304.7155499982182,0.19008470624685286,0.0,0.0,0.0015625,0.44765625,0.55078125
compute_minus20,mpc_h4,802,75.6270337544428,25.095039281062782,50.531994381179075,1.4932405963074415,15302.692122459412,1247.7415640234947,0.0,24.3,0.15,0.95,299.3711299612187,0.1901967704296112,0.0,0.0,0.0046875,0.4421875,0.553125
compute_minus20,mpc_h4,803,71.84399360790849,24.234648517146706,47.60934500284493,1.4533395941369236,14618.86210861206,1144.2436394959689,0.0,23.5,0.0,0.65,301.0995699034538,0.19008540660142897,0.0,0.0,0.0015625,0.403125,0.5953125
compute_minus20,mpc_h4,804,73.66643641218543,24.623824022710323,49.042612401396035,1.4744075904134661,15050.101779937744,1199.4699230469764,0.0,24.25,0.0,1.1,305.98002998158336,0.19059867262840272,0.0,0.0,0.00390625,0.44375,0.55234375
compute_minus20,mpc_h4,805,74.71327387835242,25.23284654542804,49.48042727033951,1.49963269084692,15427.856183242799,1213.6247425913812,0.0,23.9,0.25,0.65,307.66535992734134,0.190035892277956,0.0,0.0,0.0046875,0.42578125,0.56953125
compute_minus20,mpc_h4,806,73.84226293895458,24.95741932466626,48.88484367612814,1.4721658408641816,15002.623232460022,1227.229961784929,0.0,23.7,0.05,0.95,312.5597500184085,0.1910705931484699,0.0,0.0,0.00546875,0.4296875,0.56484375
compute_minus20,mpc_h4,807,76.70788573242723,25.190600499883296,51.517285150587554,1.487998448126018,15320.582670783997,1257.7833618909121,0.0,24.8,0.0,1.3,315.58556996751577,0.19018423557281494,0.0,0.0,0.003125,0.46484375,0.53203125
compute_minus20,mpc_h4,808,76.38697214342655,25.025567328929903,51.36140470683574,1.4824137270916253,15238.751274013519,1253.7720088645815,0.0,25.15,0.0,0.8,311.00177501211874,0.19080774933099748,0.0,0.0,0.0015625,0.4640625,0.534375
compute_minus20,mpc_h4,809,77.84918972803169,25.270817470923067,52.57837238749378,1.4917433229275048,15367.792429161073,1267.6435598559679,0.0,25.1,0.05,0.95,313.9023149968125,0.19028235375881195,0.0,0.0,0.00546875,0.465625,0.52890625
compute_minus20,mpc_h4,810,71.38075728438795,24.404252742603422,46.976504612565044,1.4613896594382823,14817.81625032425,1203.8203643620013,0.0,23.95,0.0,0.55,313.2360299176071,0.1903323881328106,0.0,0.0,0.003125,0.44140625,0.55546875
compute_minus20,mpc_h4,811,76.60218772167791,25.071388135105373,51.53079957055379,1.4901859167497604,15299.605249786377,1210.586767834425,0.0,25.05,0.1,1.05,314.26617992692627,0.19030915349721908,0.0,0.0,0.00234375,0.43828125,0.559375
compute_minus20,mpc_h4,812,71.26154231205582,24.755061825364827,46.506480500847104,1.4777161075267942,15076.7153632164,1226.3908379085362,0.0,23.0,0.0,0.75,312.1411600441206,0.19070636630058288,0.0,0.0,0.00234375,0.4359375,0.56171875
compute_minus20,mpc_h4,813,74.99750124990939,24.92105366922915,50.07644754678011,1.487801047321409,15178.197281551362,1221.4665474444628,0.0,24.7,0.0,0.85,311.5691248443909,0.19039309471845628,0.0,0.0,0.003125,0.43046875,0.56640625
compute_minus20,mpc_h4,814,73.39942896060646,24.88124957419932,48.51817940875888,1.4775476951152087,15094.923116397858,1264.6871053934096,0.0,23.85,0.0,0.75,310.6497198867146,0.19025019705295562,0.0,0.0,0.0046875,0.4515625,0.54375
compute_minus20,mpc_h4,815,76.03093260556459,24.855609214678406,51.17532332569361,1.485310966987163,15172.17331008911,1235.3338219791651,0.0,24.5,0.0,0.65,312.85323992487974,0.19075586274266243,0.0,0.0,0.0,0.44765625,0.55234375
compute_minus20,mpc_h4,816,69.813163176924,24.24441225938499,45.56875096261501,1.450945873465389,14674.364301395417,1183.9524525150657,0.0,22.75,0.0,0.6,312.63479497283697,0.19015338867902756,0.0,0.0,0.003125,0.428125,0.56875
compute_minus20,mpc_h4,817,75.97783051203936,25.084000339172782,50.89383023023605,1.4936343632172793,15366.38669347763,1240.1072101026773,0.0,24.9,0.0,0.65,313.82582006044686,0.19010896980762482,0.0,0.0,0.003125,0.45234375,0.54453125
compute_minus20,mpc_h4,818,74.06142376791686,24.727043093927204,49.33438063338399,1.4719598850701003,14980.421947193146,1206.7636556208133,0.0,24.5,0.0,0.8,309.77898000273854,0.19012318775057793,0.0,0.0,0.00390625,0.4421875,0.55390625
compute_minus20,mpc_h4,819,72.41034130040556,24.606918598152696,47.80342266499996,1.4734984159935265,15005.630541038514,1256.8998395428061,0.0,23.15,0.0,0.9,314.1238647222053,0.1905911944806576,0.0,0.0,0.003125,0.4546875,0.5421875
compute_minus20,standard_dqn,800,60.12469103578478,24.92271973080933,35.20197135880589,1.3625158993061632,13885.4628115654,778.0253920584917,0.0,18.95,0.0,1.1,0.0,0.1917249009013176,0.0,0.0,0.0,0.2453125,0.7546875
compute_minus20,standard_dqn,801,62.71299729429186,25.86096881981939,36.85202836960554,1.3788027609232814,14181.081806087494,598.672552973032,0.0,19.4,0.0,0.8,0.0,0.1926223911345005,0.0,0.0,0.0,0.11796875,0.88203125
compute_minus20,standard_dqn,802,62.38302124872804,25.71532951667905,36.667691642642026,1.3783621027134358,14323.55749282837,749.6697850599885,0.0,19.0,0.0,1.1,0.0,0.19105964079499244,0.0,0.0,0.00859375,0.2328125,0.75859375
compute_minus20,standard_dqn,803,59.3696627549082,25.1607858967036,34.20887682840228,1.3563148204702884,13819.147987747192,672.5316207230092,0.0,18.5,0.0,0.5,0.0,0.19265251234173775,0.00025884630158543585,0.0,0.0046875,0.18671875,0.80859375
compute_minus20,standard_dqn,804,61.42119172118604,25.71171968206763,35.7094720312953,1.3718715660274028,14015.616603851318,579.4158407688141,0.0,18.75,0.0,1.0,0.0,0.19211357980966567,0.0,0.0,0.003125,0.10859375,0.88828125
compute_minus20,standard_dqn,805,62.3138476517424,25.961700127087532,36.35214741699397,1.3847628720104694,14332.556075000763,693.4143835224211,0.0,19.1,0.0,1.15,0.0,0.1913819842040539,0.0,0.0,0.003125,0.17265625,0.82421875
compute_minus20,standard_dqn,806,62.324223149418835,25.984139008261263,36.34008422106505,1.3768123053014278,14224.121504116058,690.7418739825487,0.0,19.15,0.0,1.1,0.0,0.1924867331981659,0.0,0.0,0.01328125,0.18046875,0.80625
compute_minus20,standard_dqn,807,63.35536562941968,26.0081585964188,37.34720706447959,1.3770819400902838,14129.87288646698,581.8560690462589,0.0,19.55,0.0,0.95,0.0,0.1924123615026474,0.0,0.0,0.0,0.10546875,0.89453125
compute_minus20,standard_dqn,808,64.66896277174354,26.3329093221575,38.3360533374548,1.3846039118245244,14341.039620304107,653.6018058173358,0.0,19.85,0.0,0.9,0.0,0.19181460067629813,0.0,0.0,0.0359375,0.14296875,0.82109375
compute_minus20,standard_dqn,809,65.22048117801548,25.918412116914986,39.30206907078624,1.3841905071865768,14373.075243186951,735.1755112498998,0.0,20.25,0.0,1.3,0.0,0.19221268966794014,0.0,0.0,0.0,0.21015625,0.78984375
compute_minus20,standard_dqn,810,59.36441736709327,24.524398609809577,34.840018854886296,1.3776917070616037,14096.329313373566,938.643286588788,0.0,18.5,0.0,0.95,0.0,0.19140477254986762,8.048061281442642e-05,0.0,0.0,0.340625,0.659375
compute_minus20,standard_dqn,811,62.474775917381045,25.7124220687896,36.76235394060612,1.3751460182946176,14060.480619049073,625.3238128691912,0.0,19.6,0.0,1.25,0.0,0.19134284183382988,0.0,0.0,0.0,0.13046875,0.86953125
compute_minus20,standard_dqn,812,59.4884039003402,25.289639831706882,34.19876400902867,1.374092311458662,14240.777312755585,832.3474694222211,0.0,18.25,0.0,1.35,0.0,0.19269638881087303,0.0,0.0,0.0,0.2796875,0.7203125
compute_minus20,standard_dqn,813,61.3187700074166,25.520056846737862,35.798713225871325,1.379396000225097,14232.769737148285,801.1795623660088,0.0,18.95,0.0,1.5,0.0,0.1919480599462986,0.0,0.0,0.0,0.25,0.75
compute_minus20,standard_dqn,814,63.28899786323309,25.39535303451121,37.89364479780197,1.3880251484457404,14474.085400390624,950.3806417793036,0.0,19.45,0.0,1.05,0.0,0.19139391779899598,0.0,0.0,0.0,0.3453125,0.6546875
compute_minus20,standard_dqn,815,65.00734841499477,26.155974614433944,38.85137373238802,1.3847242820076644,14195.730220603942,591.6384288255125,0.0,19.8,0.0,0.6,0.0,0.19240005016326905,0.0,0.0,0.0109375,0.09765625,0.89140625
compute_minus20,standard_dqn,816,60.35241274178028,24.699020271375776,35.65339241117239,1.3840382101014257,14233.129190731048,965.3074752256274,0.0,18.6,0.0,1.15,0.0,0.19151265025138856,0.0,0.0,0.003125,0.35625,0.640625
compute_minus20,standard_dqn,817,61.44492952998728,25.56953775305301,35.87539187118411,1.3740297067910432,14087.675671195984,681.1533813178539,0.0,19.3,0.0,0.85,0.0,0.19151120781898498,0.0018034737557172775,0.0,0.0,0.16328125,0.83671875
compute_minus20,standard_dqn,818,60.42764047726989,25.466733913496135,34.96090664871037,1.3628324610646814,13917.87692975998,652.7253405690193,0.0,19.15,0.0,0.85,0.0,0.1918280988931656,0.0,0.0,0.0,0.165625,0.834375
compute_minus20,standard_dqn,819,62.053305644504725,25.952587623335422,36.100718011856074,1.3739417534787208,14084.131547832489,581.5780705571175,0.0,18.95,0.0,0.7,0.0,0.1920984245836735,0.0,0.0,0.0,0.103125,0.896875
compute_plus20,immediate_argmin,800,242.94972530760083,27.486346937716007,215.4633783683947,1.8728904770687222,21392.971556282042,2051.560440140963,0.0,33.7,39.2,2.5,0.0,0.19054553285241127,0.0,0.0,0.0,0.8796875,0.1203125
compute_plus20,immediate_argmin,801,234.94052248615532,27.64465478211641,207.29586770552905,1.8752856298349798,21449.84428577423,2030.121757876873,0.0,32.4,38.1,3.15,0.0,0.1901194781064987,0.0,0.0,0.0,0.86796875,0.13203125
compute_plus20,immediate_argmin,802,241.43768878930422,27.915640064328908,213.52204872497538,1.8928412704728543,21680.4421541214,2065.427878141403,0.0,33.8,38.75,2.65,0.0,0.1900979235768318,0.0,0.0,0.0,0.86953125,0.13046875
compute_plus20,immediate_argmin,803,224.66849613073518,27.375239780917763,197.29325635130755,1.8468492150772362,20994.55315322876,2003.2392135083676,0.0,32.45,37.55,2.15,0.0,0.19011925011873246,0.0,0.0,0.0,0.859375,0.140625
compute_plus20,immediate_argmin,804,238.7741856459664,27.185709406062962,211.5884762443738,1.8542506787460298,21162.35967645645,2022.107461592555,0.0,33.6,39.9,2.95,0.0,0.1905886337161064,0.0,0.0,0.0,0.8765625,0.1234375
compute_plus20,immediate_argmin,805,225.95685276938576,27.77318406701088,198.18366870311993,1.8759497408755124,21427.783882141113,2055.777290201187,0.0,31.95,36.15,2.8,0.0,0.18999351263046266,0.0,0.0,0.0,0.86171875,0.13828125
compute_plus20,immediate_argmin,806,224.9237482044438,27.6462490927428,197.27749911095594,1.854975152667612,21151.120147323607,2049.9182187080382,0.0,32.3,37.7,2.75,0.0,0.1901840463280678,0.0,0.0,0.0,0.86484375,0.13515625
compute_plus20,immediate_argmin,807,233.57809616748432,27.540427889674902,206.03766827855446,1.8589392617810518,21271.384045982362,2059.09776185751,0.0,32.05,37.5,2.65,0.0,0.19001390784978867,0.0,0.0,0.0,0.8828125,0.1171875
compute_plus20,immediate_argmin,808,246.6806905093885,27.681644432619215,218.99904607527918,1.881800523865968,21584.62337284088,2080.35830488801,0.0,33.8,41.45,2.55,0.0,0.19013600051403046,0.0,0.0,0.0,0.8875,0.1125
compute_plus20,immediate_argmin,809,245.46671539512278,27.806754759326576,217.65996063579618,1.873629065649584,21463.854733276366,2059.5220017671586,0.0,33.75,40.95,2.85,0.0,0.18996432274580002,0.0,0.0,0.0,0.875,0.125
compute_plus20,immediate_argmin,810,238.84455300797967,27.166506696119903,211.67804630440924,1.8293440236710012,20782.51902656555,2008.3823230803014,0.0,33.0,38.6,2.4,0.0,0.19018239602446557,0.0,0.0,0.0,0.8671875,0.1328125
compute_plus20,immediate_argmin,811,239.84790971983094,27.80494583174586,212.04296388659495,1.8848891707137228,21579.09178466797,2051.943702298403,0.0,32.85,39.3,3.05,0.0,0.18999950662255288,0.0,0.0,0.0,0.8734375,0.1265625
compute_plus20,immediate_argmin,812,231.8666832093658,27.649136876314877,204.2175463285806,1.886117619369179,21561.866442108156,2056.05749681592,0.0,32.6,37.45,2.7,0.0,0.19021212980151175,0.0,0.0,0.0,0.8765625,0.1234375
compute_plus20,immediate_argmin,813,236.7896090149664,27.656660135090352,209.13294888509145,1.8579636333510279,21226.430938529968,2060.1941333413124,0.0,33.15,39.3,2.8,0.0,0.19031451120972634,0.0,0.0,0.0,0.87578125,0.12421875
compute_plus20,immediate_argmin,814,223.97952000644347,27.392615470290185,196.58690454136868,1.83438325333409,20853.83592662811,2049.383492909372,0.0,31.9,35.8,2.75,0.0,0.19010669589042664,0.0,0.0,0.00078125,0.8640625,0.13515625
compute_plus20,immediate_argmin,815,241.22455358584438,27.628390011936425,213.59616356198703,1.8749521390069277,21420.145838165285,2054.3050900161265,0.0,33.7,38.3,2.0,0.0,0.19033776149153708,0.0,0.0,0.0,0.871875,0.128125
compute_plus20,immediate_argmin,816,226.96031718015706,27.124389921873806,199.83592726349866,1.8346611145418137,20833.87188053131,2016.5330587923527,0.0,31.65,37.3,2.65,0.0,0.1899188257753849,0.0,0.0,0.0,0.86953125,0.13046875
compute_plus20,immediate_argmin,817,239.83103315572558,27.687241911515592,212.14379124271986,1.890504415985197,21636.443276977538,2056.8244879722597,0.0,33.1,38.9,2.65,0.0,0.19001730531454086,0.0,0.0,0.0,0.87578125,0.12421875
compute_plus20,immediate_argmin,818,239.65958929167294,27.45543283894658,212.20415645347143,1.861599664669484,21283.818171310424,2063.2988010168074,0.0,32.6,40.75,2.55,0.0,0.19018236324191093,0.0,0.0,0.0,0.88984375,0.11015625
compute_plus20,immediate_argmin,819,227.66207524583143,27.311720722541214,200.3503545232902,1.8366207649931312,20882.310974502565,2018.033914080262,0.0,32.45,38.65,2.5,0.0,0.19025108441710473,0.0,0.0,0.0,0.86484375,0.13515625
compute_plus20,centered_full_action_dqn,800,89.64510508939624,29.537261886522174,60.10784330308437,1.5653163813054563,17318.292724895477,1120.2065060935915,0.0,26.95,0.0,1.7,0.0,0.19132404178380966,0.0,0.0,0.0015625,0.40234375,0.59609375
compute_plus20,centered_full_action_dqn,801,92.53293169163167,31.400727178901434,61.13220443300903,1.5854479038156568,17941.113653945922,922.8350000619888,0.0,27.45,0.0,1.85,0.0,0.19240601509809493,0.0,0.0,0.0015625,0.29140625,0.70703125
compute_plus20,centered_full_action_dqn,802,89.5648782093823,30.305429463461042,59.259448771998294,1.5782012578099966,17751.68768224716,1129.6923297077417,0.0,26.75,0.0,1.65,0.0,0.19043395817279815,0.0,0.0,0.0,0.409375,0.590625
compute_plus20,centered_full_action_dqn,803,86.85113699391484,29.663069768995047,57.18806734487414,1.5520664751995354,17191.304178810118,1041.3484136998654,0.0,25.85,0.0,1.2,0.0,0.1909415155649185,0.0,0.0,0.0,0.37109375,0.62890625
compute_plus20,centered_full_action_dqn,804,88.36001720041037,29.901662804186344,58.45835444837809,1.5597465675789863,17347.314469242097,1033.4907775327563,0.0,26.95,0.0,1.95,0.0,0.19195173680782318,0.0,0.0,0.0015625,0.353125,0.6453125
compute_plus20,centered_full_action_dqn,805,89.77931762084366,30.534074012190104,59.24524366788567,1.5946040793322027,17951.712242126465,1133.7973753362894,0.0,26.45,0.0,1.8,0.0,0.18999351263046266,0.0,0.0,0.003125,0.39609375,0.60078125
compute_plus20,centered_full_action_dqn,806,90.42384154707193,30.47719513475895,59.946646520718936,1.5732746544759721,17626.016806316376,1153.5536920815707,0.0,26.45,0.0,1.9,0.0,0.19149415493011473,0.0,0.0,0.00078125,0.40859375,0.590625
compute_plus20,centered_full_action_dqn,807,92.3802393975854,31.3137539640069,61.066485619097946,1.582247765827924,17792.524043178557,902.6778435558081,0.0,27.1,0.0,1.3,0.0,0.19197155758738518,0.0,0.0,0.0,0.27109375,0.72890625
compute_plus20,centered_full_action_dqn,808,91.24655250273645,30.620228772982955,60.62632364705205,1.5713246419094502,17599.60923051834,1033.4170949071645,0.0,27.2,0.0,1.5,0.0,0.19210685938596725,0.0,0.0,0.0,0.33984375,0.66015625
compute_plus20,centered_full_action_dqn,809,92.09889085747302,30.380869428813458,61.71802144244314,1.5801768065895885,17738.360083007814,1161.4534123271703,0.0,27.5,0.0,1.9,0.0,0.19028012081980705,0.0,0.0,0.0,0.4140625,0.5859375
compute_plus20,centered_full_action_dqn,810,86.98782489173115,28.98942835777998,57.99839667923749,1.5587125540245323,17264.294249534607,1199.6282825112344,0.0,26.35,0.0,1.55,0.0,0.19107986614108086,0.0,0.0,0.0015625,0.4484375,0.55
compute_plus20,centered_full_action_dqn,811,92.0686113218218,30.70286834016442,61.36574306100607,1.5780608755070715,17666.906660461427,1010.8908478528261,0.0,27.5,0.0,2.1,0.0,0.1912996582686901,0.0,0.0,0.0,0.33203125,0.66796875
compute_plus20,centered_full_action_dqn,812,86.67560231901705,29.577668208256362,57.09793404631316,1.569779197545722,17601.842526340486,1235.2317673325538,0.0,25.85,0.0,1.95,0.0,0.1914428748190403,0.0,0.0,0.0,0.46796875,0.53203125
compute_plus20,centered_full_action_dqn,813,90.05810005374254,30.202792313322426,59.855307698324324,1.5807662322651594,17705.346371078493,1111.1969429917633,0.0,26.9,0.0,1.65,0.0,0.190577732026577,0.0,0.0,0.0015625,0.39375,0.6046875
compute_plus20,centered_full_action_dqn,814,88.77584873691123,29.95234487242997,58.82350379034798,1.5767556459642946,17661.024597072603,1231.7124208025634,0.0,26.25,0.15,1.8,0.0,0.19149183332920075,0.0,0.0,0.01484375,0.4546875,0.53046875
compute_plus20,centered_full_action_dqn,815,89.36930624417961,29.724343533813954,59.64496273756028,1.572186052473262,17544.964785957338,1116.545905354619,0.0,26.65,0.0,1.15,0.0,0.19245888590812682,0.0,0.0,0.0,0.3984375,0.6015625
compute_plus20,centered_full_action_dqn,816,85.78337660990655,29.464778837934137,56.31859773620963,1.5504695645999163,17206.975292301177,1090.2243161976337,0.0,25.45,0.0,1.4,0.0,0.19039978757500647,0.0,0.0,0.0,0.3953125,0.6046875
compute_plus20,centered_full_action_dqn,817,89.8059936786443,30.383322988450526,59.422670758366586,1.570407187892124,17658.902915477753,1067.0878677368164,0.0,26.55,0.0,1.5,0.0,0.1909071572124958,0.0,0.0,0.0,0.37421875,0.62578125
compute_plus20,centered_full_action_dqn,818,89.98686729863286,29.777659077569844,60.209208113774665,1.565823548194021,17451.309090709685,1161.607821339369,0.0,26.95,0.0,1.85,0.0,0.1906427800655365,0.0,0.0,0.0,0.43203125,0.56796875
compute_plus20,centered_full_action_dqn,819,89.2696444363892,31.41238887310028,57.85725541688502,1.5675949774682523,17801.03887834549,910.6776883274317,0.0,26.25,0.0,1.25,0.0,0.1928283989429474,0.0,0.0,0.0,0.29609375,0.70390625
compute_plus20,mpc_h4,800,101.22295739080968,30.00449234768748,71.21846500661435,1.6431857591029257,18324.995951747893,1396.3168381229043,0.0,30.7,5.5,1.25,303.24126008781604,0.19055886566638947,0.0,0.0,0.00546875,0.5421875,0.45234375
compute_plus20,mpc_h4,801,103.47881684194851,31.01025238521397,72.46856432448674,1.668551707966253,18841.019372558592,1347.1001913003624,0.0,30.9,7.55,1.55,302.2546248452272,0.1901194781064987,0.0,0.0,0.0046875,0.51484375,0.48046875
compute_plus20,mpc_h4,802,102.04006913250592,30.87828865982592,71.16178048050313,1.6624613914173096,18752.412285614013,1390.1375682279468,0.0,30.95,7.15,1.3,302.88513499544933,0.1900979235768318,0.0,0.0,0.0046875,0.52890625,0.46640625
compute_plus20,mpc_h4,803,98.56481893146184,29.720310505479574,68.84450848409679,1.6369199234060943,18203.44238948822,1394.4942340232433,0.0,30.0,6.55,1.05,301.1574250180274,0.19015721157193183,0.0,0.0,0.00234375,0.54765625,0.45
compute_plus20,mpc_h4,804,100.32091768453442,29.96487962678075,70.35603819707953,1.6468811519443989,18401.136269187926,1372.37914455086,0.0,30.85,6.95,1.3,303.2320500409696,0.1906633123755455,0.0,0.0,0.00546875,0.5328125,0.46171875
compute_plus20,mpc_h4,805,102.12038678261577,31.066060772538187,71.05432617659805,1.6732939315959812,18937.39707765579,1377.0610577255488,0.0,30.55,7.75,0.95,316.11292001325637,0.18999351263046266,0.0,0.0,0.00546875,0.5203125,0.47421875
compute_plus20,mpc_h4,806,100.07548120136089,30.598686679080128,69.47679441350229,1.651943651214242,18618.28041191101,1418.3843592636288,0.0,30.05,6.6,1.05,312.1129050909076,0.19042522758245467,0.0,0.0,0.00703125,0.54296875,0.45
compute_plus20,mpc_h4,807,100.75184752292216,30.642638748511672,70.10920879117431,1.6463796294759958,18590.58997383118,1386.9023860096931,0.0,30.15,6.35,1.55,313.94934998243116,0.1900676406919956,0.0,0.0,0.00390625,0.54296875,0.453125
compute_plus20,mpc_h4,808,103.21243648201718,30.6734262984246,72.53901013441875,1.65782888289541,18663.56754770279,1383.3312160298228,0.0,31.45,6.2,0.9,316.91334497299977,0.19033470377326012,0.0,0.0,0.003125,0.528125,0.46875
compute_plus20,mpc_h4,809,103.61500094317228,30.73873895406723,72.87626214258701,1.6609693466685713,18657.700220489503,1378.4338163912296,0.0,31.6,6.8,1.55,312.29798998101614,0.18996432274580002,0.0,0.0,0.00625,0.52578125,0.46796875
compute_plus20,mpc_h4,810,98.89730185595702,29.679585095122455,69.21771683198762,1.6292959530837834,18170.936517620088,1401.6999600291251,0.0,30.3,6.05,0.9,317.3292449908331,0.19018239602446557,0.0,0.0,0.00390625,0.55078125,0.4453125
compute_plus20,mpc_h4,811,103.89904932991128,30.918683644756676,72.98036576375821,1.662588867545128,18769.88568983078,1373.5850482523442,0.0,31.15,6.5,1.6,313.25001511722803,0.19018664285540582,0.0,0.0,0.0046875,0.52421875,0.47109375
compute_plus20,mpc_h4,812,99.74938196890069,30.39949731118977,69.34988457016661,1.6527551799546927,18600.69321489334,1397.3615540884434,0.0,30.2,7.15,1.05,315.3068399289623,0.19021212980151175,0.0,0.0,0.0046875,0.5421875,0.453125
compute_plus20,mpc_h4,813,102.34555818352543,30.58200664333999,71.76355148020826,1.6574404495302588,18591.3728307724,1405.689576512575,0.0,30.85,7.6,1.3,315.2950200252235,0.19042055457830429,0.0,0.0,0.00625,0.53359375,0.46015625
compute_plus20,mpc_h4,814,98.59001548802702,30.180827013775705,68.40918842097966,1.6401980781927705,18401.67181301117,1434.18418944031,0.0,29.85,6.55,1.25,313.767055090284,0.19021398201584816,0.0,0.0,0.0046875,0.55078125,0.44453125
compute_plus20,mpc_h4,815,101.60044662130503,30.369028297066688,71.23141836074618,1.6530799787957222,18523.915449428558,1400.4796800978481,0.0,30.95,7.85,0.85,315.4759949480649,0.1905147559940815,0.0,0.0,0.0015625,0.53515625,0.46328125
compute_plus20,mpc_h4,816,97.95839405818413,29.922922585904598,68.03547148643563,1.6386721693910657,18363.723981285097,1390.361803804338,0.0,29.5,7.15,0.9,314.0067698433995,0.1901649810373783,0.0,0.0,0.00390625,0.55,0.44609375
compute_plus20,mpc_h4,817,101.84581813898966,30.522502283379435,71.32331579786822,1.661914602247998,18649.057351493837,1379.0039544723927,0.0,30.85,6.35,0.85,314.7661399038043,0.19001730531454086,0.0,0.0,0.0046875,0.52734375,0.46796875
compute_plus20,mpc_h4,818,100.24850602475419,30.215817926824094,70.03268799846485,1.6386675239074975,18421.15046377182,1402.688963894546,0.0,30.15,6.55,1.15,315.4846148681827,0.19018236324191093,0.0,0.0,0.0046875,0.5546875,0.440625
compute_plus20,mpc_h4,819,97.96343258847085,29.949240327626466,68.01419217553526,1.6339229632169008,18286.844974708558,1420.911321246624,0.0,29.75,7.25,1.4,312.5041898980271,0.1905522368848324,0.0,0.0,0.003125,0.5578125,0.4390625
compute_plus20,standard_dqn,800,89.1567735517025,29.285826225578784,59.87094729632139,1.5659589641261846,17336.412618923187,1164.3755310982465,0.0,26.7,0.0,1.7,0.0,0.19132404178380966,0.0,0.0,0.0,0.43125,0.56875
compute_plus20,standard_dqn,801,93.27762770980596,31.8329773735255,61.444650395512575,1.589520882582292,18108.071329307557,847.1938582539558,0.0,27.6,0.0,1.5,0.0,0.1923608660697937,0.0,0.0,0.0,0.25390625,0.74609375
compute_plus20,standard_dqn,802,90.45640796780586,30.976216170191766,59.48019186504185,1.5787682689260691,17920.541247081757,1028.9380309924484,0.0,26.9,0.0,1.45,0.0,0.19062370732426642,0.0,0.0,0.00859375,0.36328125,0.628125
compute_plus20,standard_dqn,803,87.2056481591612,29.887670263275503,57.31797790557145,1.5524449954275041,17205.908989715575,999.0996345698834,0.0,25.85,0.0,0.95,0.0,0.19079482108354567,0.0,0.0,0.009375,0.3453125,0.6453125
compute_plus20,standard_dqn,804,89.4290302748233,30.419971805810928,59.00905862212181,1.5643226988613605,17470.192968845367,961.7336631983519,0.0,27.1,0.0,1.85,0.0,0.1922534391283989,0.0,0.0,0.00078125,0.31484375,0.684375
compute_plus20,standard_dqn,805,90.64193346008658,31.074088218435644,59.567845363840455,1.5888343323022127,17931.392428970335,1048.4481188066304,0.0,26.55,0.0,1.85,0.0,0.19070361107587813,0.0,0.0,0.0046875,0.34921875,0.64609375
compute_plus20,standard_dqn,806,90.94036142461002,31.23540180400014,59.70495984971524,1.5758042567409576,17755.12205066681,997.1838696345687,0.0,26.55,0.0,1.55,0.0,0.19149415493011473,0.0,0.0,0.00546875,0.32421875,0.6703125
compute_plus20,standard_dqn,807,92.34096574246884,31.44041538834572,60.90055029675365,1.5798446593806148,17854.171734142303,878.8647714287042,0.0,27.1,0.0,1.2,0.0,0.1919192910194397,0.0,0.0,0.0,0.26796875,0.73203125
compute_plus20,standard_dqn,808,92.15359348900617,30.90309711955488,61.25049622416496,1.5856677611824126,17829.797259140014,1066.125765489042,0.0,27.35,0.0,1.4,0.0,0.19156633019447328,0.0,0.0,0.03046875,0.35,0.61953125
compute_plus20,standard_dqn,809,92.11641411349177,30.42544226013124,61.69097181648016,1.576649210974574,17605.858998298645,1120.3188359171152,0.0,27.5,0.0,1.9,0.0,0.1908122718334198,0.0,0.0,0.0,0.384375,0.615625
compute_plus20,standard_dqn,810,88.17961662899286,28.60802298821509,59.57159373800785,1.5688425935804844,17237.412202835083,1287.16234280169,0.0,26.8,0.3,1.55,0.0,0.1903322733938694,0.0,0.0,0.0,0.4859375,0.5140625
compute_plus20,standard_dqn,811,93.80066006340087,31.564231181144713,62.23642886847258,1.5883426355198025,17866.479684829712,880.6989680886269,0.0,27.75,0.0,1.8,0.0,0.19139659330248832,0.0,0.0,0.0,0.25546875,0.74453125
compute_plus20,standard_dqn,812,86.93737395122648,30.02590998634696,56.91146398462355,1.5627014779951423,17533.801463603973,1127.445425117016,0.0,25.9,0.0,1.75,0.0,0.1914428748190403,0.0,0.0,0.0,0.40859375,0.59140625
