scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
nominal,threshold,814,177.96799580556092,28.391993053257465,149.57600273553965,1.786842530639842,20224.753509807586,1880.0233010217548,0.0,29.8,27.15,1.15,0.0,0.19031768813729286,0.0,0.0,0.01953125,0.7640625,0.21640625
nominal,threshold,815,188.74952116203343,28.39675215780735,160.35276898336446,1.7979307380504905,20342.905192279817,1865.1330347508192,0.0,30.5,29.2,0.95,0.0,0.19062942937016486,0.0,0.0,0.0140625,0.76640625,0.21953125
nominal,threshold,816,176.46209426580114,27.87908227592707,148.58301196826739,1.781608138838783,20050.428289699554,1844.4474734179676,0.0,29.45,27.3,1.1,0.0,0.19010672718286514,0.0,0.0,0.01875,0.7671875,0.2140625
nominal,threshold,817,187.81998036121468,28.59479710794985,159.2251832413439,1.8160008137114345,20587.302631950377,1856.9833589814602,0.0,30.95,29.6,1.1,0.0,0.19005806595087052,0.0,0.0,0.01484375,0.76171875,0.2234375
nominal,threshold,818,183.75650748858442,28.239752988144755,155.51675448106818,1.7779043461661785,20173.110881614684,1840.730523008108,0.0,30.2,28.0,0.75,0.0,0.19013076648116112,0.0,0.0,0.025,0.7703125,0.2046875
nominal,threshold,819,179.42923978959382,28.03219524733722,151.39704453629614,1.7816253079567104,20099.794792175293,1881.1888539679348,0.0,29.95,29.2,1.15,0.0,0.19025564193725586,0.0,0.0,0.01875,0.77734375,0.20390625
reduced_coupling,contextual_bandit,800,26.049627860371704,25.67608133070171,0.373546529669994,1.6518547560088337,17764.828948402406,1758.855265468359,0.0,0.0,1.85,0.95,0.0,0.1898423656821251,0.43805016577243805,0.25,0.00234375,0.721875,0.27578125
reduced_coupling,contextual_bandit,801,26.09879265254519,25.810382524505258,0.28841012803993177,1.6653802554123103,18015.267682552338,1767.1821819894017,0.0,0.0,1.5,1.15,0.0,0.1896582216024399,0.43130899518728255,0.2,0.003125,0.72578125,0.27109375
reduced_coupling,contextual_bandit,802,27.260246223912326,26.107255835458638,1.1529903884536892,1.6870079202577473,18423.441634559633,1856.262319162488,0.0,0.0,4.7,1.35,0.0,0.18962727785110473,0.4204951748251915,0.1,0.0,0.7734375,0.2265625
reduced_coupling,contextual_bandit,803,25.747754723322895,25.39469947218895,0.3530552511339448,1.6381779104936869,17506.586998081206,1711.6343014359475,0.0,0.0,1.55,0.5,0.0,0.18965377435088157,0.4449051931500435,0.55,0.0,0.696875,0.303125
reduced_coupling,contextual_bandit,804,25.622884430302474,25.43763698786497,0.18524744243750257,1.631478215288371,17573.847647762297,1754.435347110033,0.0,0.0,1.25,1.3,0.0,0.18986165449023246,0.44825995415449144,0.25,0.00546875,0.7296875,0.26484375
reduced_coupling,contextual_bandit,805,26.890989577401093,26.118808166310192,0.7721814110909001,1.679967830842361,18203.399928951265,1785.0978905551135,0.0,0.0,4.15,1.25,0.0,0.18959009200334548,0.4240152671933174,0.15,0.0015625,0.7171875,0.28125
reduced_coupling,contextual_bandit,806,29.902923682472487,26.443464934825897,3.4594587476465875,1.7140814570710063,18968.319791412352,1973.7183354489505,0.0,0.0,12.25,1.3,0.0,0.18972666040062905,0.40695854723453523,0.0,0.0046875,0.8390625,0.15625
reduced_coupling,contextual_bandit,807,26.070151382226175,25.74547307416797,0.32467830805820974,1.6271476085763426,17315.38327445984,1679.9527826569974,0.0,0.0,1.2,1.2,0.0,0.1896693676710129,0.45038881748914716,0.2,0.0015625,0.65078125,0.34765625
reduced_coupling,contextual_bandit,808,26.02836309411839,25.923053593188524,0.10530950092986717,1.644597644964233,17742.03386297226,1754.3140961647034,0.0,0.0,0.75,1.0,0.0,0.18984997123479844,0.4416698828339577,0.25,0.0,0.71328125,0.28671875
